Datetime,Subsistema,Demanda Maxima Instantanea (MW),ENA Bruta (% MLT),EAR MAX (MWmes),Carga de Energia (MWmed),ENA Bruta (MWmed),Demanda Maxima horaria (MWh_h),Geracao de Energia - dia - (GWh),Carga de Energia (GWh),EAR (MWmes),ENA armazenavel (MWmed),EAR (GWh),Geracao de Energia - dia - (MWmed) ,ENA armazenavel (% MLT),EAR (%)
2018-06-28,Sudeste/Centro-Oeste,42900.335999999996,65.52390289,202691.9375,36252.37666667,21161.62695313,42482.952000000005,881.882527,870.05704,81141.21875,20668.70117188,59273.66029688,36745.10529122,63.99760056,40.03179932
2018-06-29,Sudeste/Centro-Oeste,42275.004,64.66339874,202691.9375,35842.28929167,20883.71875,41910.178,870.2238550000001,860.214943,80854.1015625,20337.8828125,59063.92119141,36259.32729118,62.97330093,39.89009857
2018-06-30,Sudeste/Centro-Oeste,42009.172,63.84749985,202691.9375,33073.00954167,20620.21289063,41403.635,839.1829740000001,793.752229,80490.625,19998.1796875,58798.4015625,34965.95724952,61.92139816,39.71080017
2018-07-01,Sudeste/Centro-Oeste,39345.086,80.47000122,202691.9375,29507.74816667,20489.65234375,38559.597,754.946913,708.185956,80389.671875,20032.88476563,58724.65530469,31456.12137455,78.67610168,39.66099929999999
2018-07-02,Sudeste/Centro-Oeste,41797.895,80.43250275,202691.9375,33955.340125,20480.1171875,41457.417,827.58824,814.928163,79972.3671875,20136.2734375,58419.81423047,34482.84333285,79.08209991,39.45510101
2018-07-03,Sudeste/Centro-Oeste,43062.312999999995,80.79460144,202691.9375,35926.49375,20572.30859375,42682.865,861.2307,862.23585,79658.875,20220.98046875,58190.8081875,35884.6124996,79.41480255,39.30049896
2018-07-04,Sudeste/Centro-Oeste,42773.715,80.104599,202691.9375,35968.30570833,20396.61523438,42496.611,869.7814109999999,863.239337,79317.6484375,20037.28320313,57941.54218359,36240.89212459,78.69339752,39.13209915
2018-07-05,Sudeste/Centro-Oeste,42910.84,78.64510345,202691.9375,36347.08020833,20024.98828125,42616.151,887.9704119999999,872.329925,78920.4765625,19608.38867188,57651.40812891,36998.76716625,77.00900269,38.93619919
2018-07-06,Sudeste/Centro-Oeste,39811.461,76.94809723,202691.9375,34601.59175,19592.89648438,39356.973,863.647874,830.438202,78540.9453125,19215.140625,57374.16055078,35985.32808289,75.46450043,38.74890137
2018-07-07,Sudeste/Centro-Oeste,42169.18,75.75170135,202691.9375,32936.256125,19288.25390625,41638.28,821.127388,790.470147,78236.53125,19049.30078125,57151.78607813,34213.64116622,74.81320190000001,38.59870148
2018-07-08,Sudeste/Centro-Oeste,38453.0,75.42299652,202691.9375,29367.02233333,19204.55664063,37872.274,742.982158,704.808536,78137.796875,18479.2109375,57079.66061719,30957.5899162,72.57430267,38.54999924
2018-07-09,Sudeste/Centro-Oeste,39775.465,75.37860107,202691.9375,32468.53470833,19193.26757813,39413.272000000004,810.090907,779.244833,77798.203125,18782.47851563,56831.58738281,33753.78779124,73.76529694,38.38249969
2018-07-10,Sudeste/Centro-Oeste,40872.129,74.65039825,202691.9375,34449.23483333,19007.84179688,40417.234,863.7359470000001,826.781636,77395.7578125,18414.92773438,56537.60108203,35988.99779121,72.32180023,38.18389893
2018-07-11,Sudeste/Centro-Oeste,41865.48,73.13860321,202691.9375,34098.28433333,18622.90820313,41379.164,876.4785199999999,818.358824,76973.3125,18044.08984375,56229.00478125,36519.93833292,70.86540222,37.975498200000004
2018-07-12,Sudeste/Centro-Oeste,42062.734000000004,71.5562973,202691.9375,34409.84779167,18219.99609375,41513.102,844.6430730000001,825.836347,76608.90625,17635.26953125,55962.80601563,35193.46137452,69.25980377,37.79570007
2018-07-13,Sudeste/Centro-Oeste,41920.449,70.78630066,202691.9375,34667.69229167,18023.94140625,41537.503,823.13467,832.024615,76325.6796875,17570.74609375,55755.90901172,34297.27791618,69.00640106,37.65599823
2018-07-14,Sudeste/Centro-Oeste,41574.531,69.89559937,202691.9375,32385.05054167,17797.15234375,41005.282,811.56031,777.241213,76022.3515625,17502.24609375,55534.32781641,33815.01291619,68.73739624,37.50640106
2018-07-15,Sudeste/Centro-Oeste,38676.621,69.26380157,202691.9375,29276.29495833,17636.27929688,37925.485,728.981934,702.631079,75845.7109375,17326.59960938,55405.29183984,30374.24724958,68.04759979,37.41920089999999
2018-07-16,Sudeste/Centro-Oeste,42306.801,68.50740051,202691.9375,34590.32283333,17443.69140625,41767.064,814.149928,830.167748,75341.7265625,17060.58203125,55037.13125391,33922.91366625,67.00279999,37.17060089
2018-07-17,Sudeste/Centro-Oeste,42530.562999999995,68.14119720000001,202691.9375,35423.59641667,17350.43164063,41970.632000000005,828.344355,850.166314,74932.2890625,16867.27929688,54738.03716016,34514.34812464,66.24369812,36.96860123
2018-07-18,Sudeste/Centro-Oeste,43042.051,67.63529968,202691.9375,35656.92941667,17221.62109375,42432.847,831.22133,855.766306,74507.078125,16790.58789063,54427.42057031,34634.22208289,65.94249725,36.75880051
2018-07-19,Sudeste/Centro-Oeste,43353.723,66.75250244,202691.9375,35961.24983333,16996.84375,42692.231,825.169538,863.069996,74096.0625,16569.20117188,54127.17365625,34382.06408292,65.07299805,36.55599976
2018-07-20,Sudeste/Centro-Oeste,43282.530999999995,65.93360138,202691.9375,36272.4355,16788.33203125,42710.632000000005,827.2406950000001,870.538452,73686.4140625,16370.890625,53827.92547266,34468.36229122,64.29419708,36.35390091
2018-07-21,Sudeste/Centro-Oeste,41368.07,64.92160034,202691.9375,33171.8225,16530.63671875,40859.142,774.7922769999999,796.12374,73387.265625,16186.84277344,53609.39753906,32283.01154121,63.57139969,36.20629883
2018-07-22,Sudeste/Centro-Oeste,38312.457,64.12660217,202691.9375,29380.15208333,16328.2109375,37686.409,713.853691,705.12365,73260.2734375,15922.77832031,53516.62974609,29743.90379125,62.53430176,36.14369965
2018-07-23,Sudeste/Centro-Oeste,41996.875,63.37680054,202691.9375,34634.45170833,16137.31152344,41461.331,790.196251,831.226841,72864.6640625,15939.23339844,53227.63709766,32924.84379128,62.59889984,35.94850159
2018-07-24,Sudeste/Centro-Oeste,42283.801,63.01269913,202691.9375,35315.72275,16044.60839844,41765.997,804.034987,847.577346,72355.21875,15682.6640625,52855.48729688,33501.45779123,61.59130096,35.69710159
2018-07-25,Sudeste/Centro-Oeste,42870.805,62.19639969,202691.9375,35183.116125,15836.734375,42276.16099999999,776.753959,844.394787,71956.8671875,15423.45117188,52564.49148047,32364.74829126,60.57320023,35.50059891
2018-07-26,Sudeste/Centro-Oeste,42779.210999999996,61.80319977,202691.9375,35333.14375,15736.61523438,42102.903,790.7147620000001,847.99545,71428.65625,15324.08398438,52178.63339063,32946.44841627,60.18299866,35.24000168
2018-07-27,Sudeste/Centro-Oeste,42770.473,61.49760056,202691.9375,35629.03520833,15658.81152344,42042.594000000005,798.203225,855.096845,70973.1796875,15222.70898438,51845.90776172,33258.46770792,59.78490067,35.01530075
2018-07-28,Sudeste/Centro-Oeste,42067.453,61.50590134,202691.9375,33108.78583333,15660.92089844,41403.023,730.209838,794.61086,70700.4765625,15335.19726563,51646.69812891,30425.40991618,60.22660065,34.88079834
2018-07-29,Sudeste/Centro-Oeste,39442.152,61.49349976,202691.9375,30115.31741667,15657.77734375,38817.135,693.3288299999999,722.767618,70413.9765625,15460.546875,51437.40987891,28888.70124954,60.71889877,34.73939896
2018-07-30,Sudeste/Centro-Oeste,42565.578,61.93719864,202691.9375,35578.30354167,15770.75390625,42069.124,805.0139320000001,853.879285,69868.71875,15460.28125,51039.09904688,33542.24716623,60.71789932,34.47040176
2018-07-31,Sudeste/Centro-Oeste,42218.465,61.7560997,202691.9375,35851.64425,15724.63964844,41682.878,852.481825,860.439462,69420.234375,15379.14648438,50711.48121094,35520.07604121,60.39920044,34.24909973
2018-08-01,Sudeste/Centro-Oeste,41883.238,76.65550232,202691.9375,35493.42483333,15631.79980469,41384.775,856.748691,851.842196,69050.5078125,15182.00292969,50441.39595703,35697.86212457,74.44979858,34.06669998
2018-08-02,Sudeste/Centro-Oeste,41904.066,77.11190033,202691.9375,35606.1625,15724.86523438,41477.498,829.346136,854.5479,68691.2265625,15231.18554688,50178.94100391,34556.08899957,74.69100189,33.88949966
2018-08-03,Sudeste/Centro-Oeste,41330.047,79.10240173,202691.9375,35841.06408333,16130.7890625,41117.388999999996,800.3818809999999,860.185538,68357.203125,15657.59082031,49934.93688281,33349.24504122,76.78199768,33.72470093
2018-08-04,Sudeste/Centro-Oeste,41970.863,82.55789948,202691.9375,33345.19916667,16835.4296875,41422.396,786.377068,800.28478,68063.8203125,16417.2890625,49720.62073828,32765.71116627,80.50740051,33.57989883
2018-08-05,Sudeste/Centro-Oeste,38639.137,86.75990295,202691.9375,29907.85104167,17692.328125,38334.135,730.0637230000001,717.788425,67942.234375,17445.68359375,49631.80221094,30419.32179121,85.55039978,33.51990128
2018-08-06,Sudeste/Centro-Oeste,41424.594,88.70130157,202691.9375,34868.676125,18088.22070313,41102.307,794.300036,836.848227,67651.0546875,17734.38867188,49419.09544922,33095.83483288,86.96620178,33.37630081
2018-08-07,Sudeste/Centro-Oeste,41519.074,89.24759674,202691.9375,35585.47425,18199.61914063,41344.653,799.0820269999999,854.051382,67357.671875,17757.98828125,49204.77930469,33295.0844579,87.08190155,33.23149872
2018-08-08,Sudeste/Centro-Oeste,42732.969000000005,89.97270203,202691.9375,36064.41270833,18347.47851563,42137.876,799.8426599999999,865.545905,66994.734375,17932.08203125,48939.65346094,33326.77749952,87.93569946,33.05250168
2018-08-09,Sudeste/Centro-Oeste,42768.710999999996,90.39199829,202691.9375,36022.84675,18432.98046875,42185.45,792.951702,864.548322,66684.0234375,18029.06054688,48712.67912109,33039.65424954,88.41120148,32.89920044
2018-08-10,Sudeste/Centro-Oeste,41439.4,91.61720276,202691.9375,35289.46504167,18682.82421875,40939.69,805.290727,846.947161,66307.4375,18349.77734375,48437.58309375,33553.78029124,89.98400116,32.71340179
2018-08-11,Sudeste/Centro-Oeste,40865.83,92.54039764,202691.9375,32215.40304167,18871.08984375,39938.657999999996,798.3666860000001,773.169673,65993.9296875,18643.64648438,48208.56563672,33265.27858293,91.42500305,32.55870056
2018-08-12,Sudeste/Centro-Oeste,37385.81,91.89499664,202691.9375,28736.555,18739.47460938,36538.259,767.666112,689.67732,65691.3671875,18508.22851563,47987.54373047,31986.08799957,90.76100159,32.40950012
2018-08-13,Sudeste/Centro-Oeste,41555.48,90.37460327,202691.9375,34208.40754167,18429.43554688,41028.344,825.2655129999999,821.001781,65215.9296875,18148.703125,47640.23663672,34386.06304119,88.99790192,32.17490005
2018-08-14,Sudeste/Centro-Oeste,42216.16,88.22329712,202691.9375,35536.05854167,17990.75,41736.968,831.761622,852.865405,64716.69921875,17682.90820313,47275.54877930001,34656.73424951,86.71369934,31.92860031
2018-08-15,Sudeste/Centro-Oeste,42036.945,86.1548996,202691.9375,35571.29241667,17568.93945313,41615.491,841.370881,853.711018,64300.9453125,17244.0,46971.84055078,35057.12004128,84.56140137,31.7234993
2018-08-16,Sudeste/Centro-Oeste,42152.79,84.51989746,202691.9375,35720.429125,17235.52539063,41720.99,844.568683,857.290299,63873.0703125,16912.08789063,46659.27786328,35190.36179121,82.93379974,31.51239967
2018-08-17,Sudeste/Centro-Oeste,41618.0,82.92040253,202691.9375,35463.99291667,16909.3515625,41108.271,825.124007,851.13583,63414.375,16566.18359375,46324.2009375,34380.16695793,81.23750305,31.28610039
2018-08-18,Sudeste/Centro-Oeste,41361.961,81.66149902,202691.9375,32736.239375,16652.64453125,40593.74,775.990278,785.669745,63023.29296875,16398.0546875,46038.51551367,32332.92824954,80.4131012,31.09309959
2018-08-19,Sudeste/Centro-Oeste,38312.21,80.53040314,202691.9375,29518.513375,16421.97265625,37723.399,716.359503,708.444321,62833.84765625,16249.52539063,45900.12571289,29848.31262454,79.68470001,30.99970055
2018-08-20,Sudeste/Centro-Oeste,41675.266,79.96679688,202691.9375,34775.63133333,16307.05273438,40989.595,819.562165,834.615152,62263.37890625,16057.6640625,45483.39829102,34148.42354129,78.7437973,30.71820068
2018-08-21,Sudeste/Centro-Oeste,42013.125,79.17549896,202691.9375,35711.98675,16145.68261719,41637.827000000005,852.854867,857.087682,61600.74609375,15830.77929688,44999.34502148,35535.61945791,77.6312027,30.391300199999996
2018-08-22,Sudeste/Centro-Oeste,42158.707,78.33270264,202691.9375,35916.91904167,15973.82910156,41793.281,854.8532539999999,862.006057,60991.26953125,15657.56347656,44554.12239258,35618.88558288,76.78179932,30.09059906
2018-08-23,Sudeste/Centro-Oeste,43431.52,77.21990204,202691.9375,36861.15766667,15746.89257813,42860.267,860.345102,884.667784,60422.4609375,15409.10644531,44138.60771484,35847.7125829,75.56340027,29.80999947
2018-08-24,Sudeste/Centro-Oeste,43009.12,76.97920227,202691.9375,37449.23858333,15697.81445313,42409.886,864.849424,898.781726,59836.359375,15405.35058594,43710.46052344,36035.39266623,75.54499817,29.52079964
2018-08-25,Sudeste/Centro-Oeste,41077.621,77.18460083,202691.9375,34183.76770833,15739.69628906,45740.890999999996,794.933537,820.410425,59392.61328125,15471.48632813,43386.30400195,33122.23070784,75.86930084,29.30190086
2018-08-26,Sudeste/Centro-Oeste,37172.035,76.87599945,202691.9375,29284.11283333,15676.76367188,36582.162000000004,699.423788,702.818708,59188.77734375,15494.53417969,43237.40184961,29142.6578329,75.98239899,29.20129967
2018-08-27,Sudeste/Centro-Oeste,40907.844,77.86720276,202691.9375,33951.57495833,15878.90234375,40422.828,812.509528,814.837799,58683.203125,15659.01367188,42868.07988281,33854.56366623,76.78890228,28.95190048
2018-08-28,Sudeste/Centro-Oeste,41762.328,77.59870148,202691.9375,35114.150625,15824.14257813,41073.987,823.172966,842.739615,58160.140625,15500.3046875,42485.98272656,34298.87358289,76.01069641,28.69389915
2018-08-29,Sudeste/Centro-Oeste,42649.81,77.48529816,202691.9375,35713.0975,15801.015625,41851.539,828.897878,857.11434,57692.953125,15492.59375,42144.70225781,34537.41158288,75.97280121,28.46339989
2018-08-30,Sudeste/Centro-Oeste,43106.605,76.65799713,202691.9375,36345.20466667,15632.30371094,42312.515999999996,855.2672210000001,872.284912,57199.92578125,15128.32910156,41784.545783199996,35636.13420793,74.18659973,28.220100399999996
2018-08-31,Sudeste/Centro-Oeste,42870.812999999995,76.28530121,202691.9375,36721.13020833,15556.31054688,42140.973,864.199027,881.307125,56718.859375,15020.35253906,41433.12677344,36008.29279122,73.65709686,27.98279953
2018-09-01,Sudeste/Centro-Oeste,41922.914,79.29450226,202691.9375,34268.86029167,15521.82519531,41238.576,804.4795809999999,822.452647,56374.63671875,15268.3828125,41181.67212305,33519.9825412,77.99980164,27.81299973
2018-09-02,Sudeste/Centro-Oeste,39058.332,79.74770355,202691.9375,30829.82504167,15610.53710938,38430.901,698.719238,739.915801,56229.7109375,15417.46875,41075.80383984,29113.30158292,78.76139832,27.74150085
2018-09-03,Sudeste/Centro-Oeste,41509.87,79.23329926,202691.9375,35791.12645833,15509.82617188,40965.941,826.395142,858.987035,55729.84375,15268.06640625,40710.65085938,34433.13091617,77.99819946,27.49480057
2018-09-04,Sudeste/Centro-Oeste,41699.121,77.83769989,202691.9375,35545.517125,15236.65332031,40876.167,822.721151,853.092411,55259.5390625,14951.69726563,40367.09328516,34280.04795789,76.38200378,27.26280022
2018-09-05,Sudeste/Centro-Oeste,41259.91,75.9056015,202691.9375,35133.68766667,14858.44628906,40593.068,829.613096,843.208504,54780.8203125,14555.56054688,40017.38923828,34567.21233293,74.35829926,27.02659988
2018-09-06,Sudeste/Centro-Oeste,41447.277,74.14459991,202691.9375,35254.32095833,14513.73632813,40774.786,794.050404,846.103703,54388.90234375,14256.39746094,39731.09316211,33085.43349951,72.83000183,26.83329964
2018-09-07,Sudeste/Centro-Oeste,40081.031,72.26850128,202691.9375,31853.65091667,14146.49316406,39420.485,702.759004,764.487622,54144.4765625,14008.203125,39552.54012891,29281.6251663,71.56210327,26.71269989
2018-09-08,Sudeste/Centro-Oeste,40231.031,71.24040222,202691.9375,31583.74308333,13945.22558594,39327.349,706.746746,758.009834,53860.68359375,13778.76757813,39345.22936523,29447.78108282,70.38999939,26.5727005
2018-09-09,Sudeste/Centro-Oeste,38573.043,69.99259949,202691.9375,29801.545875,13700.98144531,37779.549,671.855733,715.237101,53599.56640625,13506.05957031,39154.48325977,27993.98887458,68.99680328,26.44389915
2018-09-10,Sudeste/Centro-Oeste,41696.14,69.3927002,202691.9375,35459.48541667,13583.54101563,41346.024,777.732549,851.02765,53071.3046875,13322.93847656,38768.58807422,32405.52287453,68.06130219,26.18320084
2018-09-11,Sudeste/Centro-Oeste,42587.289000000004,68.96060181,202691.9375,36743.973875,13498.96289063,41868.013,772.0664019999999,881.855373,52670.06640625,13188.70898438,38475.48350977,32169.43341618,67.37560272,25.98530006
2018-09-12,Sudeste/Centro-Oeste,42755.348,68.19010162,202691.9375,36902.89883333,13348.13769531,42321.287000000004,750.2117820000001,885.669572,52298.546875,13038.69238281,38204.08849219,31258.82424954,66.60929871,25.80200005
2018-09-13,Sudeste/Centro-Oeste,43033.371,68.06639862,202691.9375,37316.73304167,13323.921875,42494.437000000005,755.323141,895.601593,51936.421875,13001.95800781,37939.55617969,31471.79754125,66.42160034,25.62330055
2018-09-14,Sudeste/Centro-Oeste,41908.66,69.29049683,202691.9375,36805.57533333,13563.55175781,41607.181000000004,744.486065,883.333808,51576.046875,13248.42675781,37676.30224219,31020.25270788,67.68070221,25.44549942
2018-09-15,Sudeste/Centro-Oeste,41624.754,70.78479767,202691.9375,34078.49195833,13856.04785156,41070.227,710.301599,817.883807,51301.87109375,13592.12402344,37476.01683398,29595.8999579,69.43650055,25.31030083
2018-09-16,Sudeste/Centro-Oeste,38513.863,73.24819946,202691.9375,30403.50041667,14338.25585938,38025.047,663.7663570000001,729.68401,51121.1015625,14103.24804688,37343.96469141,27656.93154122,72.04759979,25.22109985
2018-09-17,Sudeste/Centro-Oeste,41621.719,76.90579987,202691.9375,35411.08008333,15054.23144531,41271.231,749.618447,849.865922,50774.328125,14758.68554688,37090.64669531,31234.10195785,75.39600372,25.04999924
2018-09-18,Sudeste/Centro-Oeste,43584.43,80.62419891,202691.9375,37174.4085,15782.09667969,42950.007000000005,777.73473,892.185804,50366.8828125,15353.91113281,36793.00789453,32405.61374956,78.43669891,24.84900093
2018-09-19,Sudeste/Centro-Oeste,44499.664000000004,84.23120117,202691.9375,38128.892875,16488.16601563,43848.666,786.055851,915.093429,50024.734375,16020.87988281,36543.06846094,32752.32712457,81.84400177,24.68020058
2018-09-20,Sudeste/Centro-Oeste,43167.06,88.08930206,202691.9375,37463.59291667,17243.38476563,42574.565,764.658558,899.12623,49797.46484375,16733.86914063,36377.04806836,31860.77324949,85.48639679,24.56809998
2018-09-21,Sudeste/Centro-Oeste,43850.39,94.11550140000001,202691.9375,37931.996125,18423.01367188,42935.939000000006,791.2381019999999,910.367907,49502.13671875,17863.06054688,36161.31087305,32968.25424955,91.25489807,24.42239952
2018-09-22,Sudeste/Centro-Oeste,42029.367,99.67710114,202691.9375,35084.3785,19511.68945313,41324.436,740.2983730000001,842.025084,49391.97265625,19195.265625,36080.83602539,30845.76554127,98.06060028,24.36800003
2018-09-23,Sudeste/Centro-Oeste,39353.52,100.34629822,202691.9375,31773.34491667,19642.68359375,38542.974,656.320395,762.560278,49381.36328125,19401.12890625,36073.08587695,27346.68312455,99.11229706,24.362800600000003
2018-09-24,Sudeste/Centro-Oeste,45104.61,100.37349701,202691.9375,38267.21933333,19647.99804688,44949.849,822.072315,918.413264,48864.96484375,19165.46875,35695.85681836,34253.01312459,97.90840149,24.1079998
2018-09-25,Sudeste/Centro-Oeste,45006.26,100.29119873,202691.9375,39361.97204167,19631.8984375,44745.41099999999,864.767099,944.687329,48481.9453125,19121.82617188,35416.06105078,36031.96245791,97.6855011,23.91900063
